idshopi,id_variant,sku_variant,barcode_shopi,inventoryquantity_shopi,inventoryitemid,inventorylevelsid,id_products,title_shopi,tags_shopi,vendor_shopi,status_shopi,published_shopi,sku_shopi,sku,tags,sku.1,margen_db,costo_db,margen_comparacion_db,duplicate,pausa,precio,precio_comparacion
8545552498965,gid://shopify/ProductVariant/46227200672021,16162467,7706829173309,-1,gid://shopify/InventoryItem/48281422856469,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281422856469,8545552498965,Grifería Encauchada Flexible de Lujo Negra,"['agua fría', 'Cocina', 'Grifería Cocinas']",UNITEC,ACTIVE,ACTIVE,16162467,16162467,MercadoLibre,16162467,0.0,0,0.0,,,0.0,0.0
8566267511061,gid://shopify/ProductVariant/47695770943765,466978,,0,gid://shopify/InventoryItem/49672242102549,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672242102549,8566267511061,Conjunto Grifería Ducha y Regadera 25cm Cuadrada,"['Baños', 'Kits Duchas']",PAMO,DRAFT,DRAFT,466978,466978,MercadoLibre,466978,0.0,0,0.0,,,0.0,0.0
8553832055061,gid://shopify/ProductVariant/46263943004437,373503,373503,-6,gid://shopify/InventoryItem/48318251696405,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48318251696405,8553832055061,Kit Pedal Push Dirigible 38x36 con poceta,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,373503,373503,MercadoLibre,373503,0.0,0,0.0,,,0.0,0.0
8545608270101,gid://shopify/ProductVariant/46227348554005,KTL1423,KTL1423,3,gid://shopify/InventoryItem/48281570738453,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281570738453,8545608270101,Grifería Lavamanos Push Institucional,"['Grifería Push', 'Institucional']",PAMO,ACTIVE,ACTIVE,KTL1423,KTL1423,MercadoLibre,KTL1423,0.0,0,0.0,,,0.0,0.0
8545601814805,gid://shopify/ProductVariant/46227324371221,HS-SHOWER-BODY,HS-SHOWER-BODY,8,gid://shopify/InventoryItem/48281546555669,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281546555669,8545601814805,"Cuerpo Griferia Ducha Bronce Universal 8""","['Accesorios Baño', 'Baños']",PAMO,ACTIVE,ACTIVE,HS-SHOWER-BODY,HS-SHOWER-BODY,MercadoLibre,HS-SHOWER-BODY,0.0,0,0.0,,,0.0,0.0
8562891620629,gid://shopify/ProductVariant/46297869844757,466942,69844757,0,gid://shopify/InventoryItem/48352274579733,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48352274579733,8562891620629,Ducha Regadera Metalica Cuadrada 30 Cm-Negra,"['Baños', 'Duchas']",PAMO,ACTIVE,ACTIVE,466942,466942,MercadoLibre,466942,0.0,0,0.0,,,0.0,0.0
8554112975125,gid://shopify/ProductVariant/46265031721237,373585,373585,0,gid://shopify/InventoryItem/48319340544277,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48319340544277,8554112975125,"Kit de Ducha: Regadera, Tubo Desviador y Ducha Teléfono","['Baños', 'Kit', 'Kit Ducha']",Pamo,DRAFT,DRAFT,373585,373585,MercadoLibre,373585,0.0,0,0.0,,,0.0,0.0
8552903672085,gid://shopify/ProductVariant/46259946782997,373508,373508,-8,gid://shopify/InventoryItem/48314247676181,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48314247676181,8552903672085,Kit Lavamanos de Acero Inoxidable 28x24 con Dispensadores,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,ACTIVE,ACTIVE,373508,373508,MercadoLibre,373508,0.0,0,0.0,,,0.0,0.0
8552530641173,gid://shopify/ProductVariant/46258377130261,373502,77130261,-1,gid://shopify/InventoryItem/48312668061973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48312668061973,8552530641173,Kit Grifería Industrial Pedal Pesada Llave Pedal,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,DRAFT,DRAFT,373502,373502,MercadoLibre,373502,0.0,0,0.0,,,0.0,0.0
7602815205542,gid://shopify/ProductVariant/47926218785045,VDD1,7707180672050,1,gid://shopify/InventoryItem/49903443968277,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903443968277,7602815205542,Bc Valvula De Salida Economizadora Para Sanitario 1 Pieza,"['GRIFERÍA SANITARIA', 'Plomería', 'VÁLVULA SALIDA']",BOCCHERINI,ACTIVE,ACTIVE,VDD1,VDD1,MercadoLibre,VDD1,0.0,0,0.0,,,0.0,0.0
8047748055317,gid://shopify/ProductVariant/45152046088469,ESTYLEPRO100,8016510035137,-3,gid://shopify/InventoryItem/47204967121173,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47204967121173,8047748055317,Extractor Anti Retorno de Olores Alta Calidad 16 Cm,['Institucional'],Pamo,ACTIVE,ACTIVE,ESTYLEPRO100,ESTYLEPRO100,MercadoLibre,ESTYLEPRO100,0.0,0,0.0,,,0.0,0.0
7602885427366,gid://shopify/ProductVariant/45151998542101,10700102,7528530099514,12,gid://shopify/InventoryItem/47204919574805,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47204919574805,7602885427366,"Mini Monocontrol, Mezclador Para Ducha.","['Baños', 'Duchas', 'Sencilla']",Pamo,ACTIVE,ACTIVE,10700102,10700102,MercadoLibre,10700102,0.0,0,0.0,,,0.0,0.0
8017076846869,gid://shopify/ProductVariant/47695769272597,PAMO_FS003,,0,gid://shopify/InventoryItem/49672240431381,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672240431381,8017076846869,Grifería Ducha Monocontrol Alta Calidad Cromo Quadra Bronce,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,ACTIVE,ACTIVE,PAMO_FS003,PAMO_FS003,MercadoLibre,PAMO_FS003,0.0,0,0.0,,,0.0,0.0
8435040551189,gid://shopify/ProductVariant/47695770517781,TC-8028,,28,gid://shopify/InventoryItem/49672241676565,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672241676565,8435040551189,Grifería Ducha Monocontrol Salida a Bañera,"['Baños', 'Grifería Ducha', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,TC-8028,TC-8028,MercadoLibre,TC-8028,0.0,0,0.0,,,0.0,0.0
8096122568981,gid://shopify/ProductVariant/47926268330261,KH01,KH01,0,gid://shopify/InventoryItem/49903493513493,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903493513493,8096122568981,"Kit Ahorrador De Agua Para Sanitario, Economice Hasta El 80%","['Accesorios Plomería', 'Grifería Sanitaria', 'KIT GRIFERÍA SANITARIA', 'Plomería']",BOCCHERINI,ACTIVE,ACTIVE,KH01,KH01,MercadoLibre,KH01,0.0,0,0.0,,,0.0,0.0
8545549189397,gid://shopify/ProductVariant/47926271115541,120-C,7707180671916,1,gid://shopify/InventoryItem/49903496298773,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903496298773,8545549189397,Mezclador Lavamanos Mono Block Cristal cromada,"['Baños', 'Grifería Lavamanos', 'MONOCONTROL']",BOCCHERINI,ACTIVE,ACTIVE,120-C,120-C,MercadoLibre,120-C,0.0,0,0.0,,,0.0,0.0
8545549222165,gid://shopify/ProductVariant/47744971604245,120-C-07,120C-07,2,gid://shopify/InventoryItem/49721515999509,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49721515999509,8545549222165,Mezclador Lavamanos Mono Block Cristal Negra,"['agua fría', 'Baños', 'Grifería Lavamanos']",Pamo,ACTIVE,ACTIVE,120-C-07,120-C-07,MercadoLibre,120-C-07,0.0,0,0.0,,,0.0,0.0
8951813243157,gid://shopify/ProductVariant/47957939192085,103305,7707015312656,2,gid://shopify/InventoryItem/49935715827989,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935715827989,8951813243157,"Mezclador Ducha 8"" Trend","['Baño', 'BAÑOS', 'BIMANDO', 'Grifería Ducha', 'Grifería para Duchas', 'mezclador']",GERFOR,ACTIVE,ACTIVE,103305,103305,MercadoLibre,103305,0.0,0,0.0,,,0.0,0.0
8951812817173,gid://shopify/ProductVariant/47957939126549,103306,103306,2,gid://shopify/InventoryItem/49935715762453,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935715762453,8951812817173,"Mezclador Ducha 8"" Trevo","['Baño', 'BAÑOS', 'BIMANDO', 'Grifería Ducha']",GERFOR,ACTIVE,ACTIVE,103306,103306,MercadoLibre,103306,0.0,0,0.0,,,0.0,0.0
8545544569109,gid://shopify/ProductVariant/46227184484629,01-0935-11SR,7703231017771,3,gid://shopify/InventoryItem/48281406669077,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281406669077,8545544569109,Mezclador Ducha Helvetia Cruceta,"['Baño', 'Baños', 'Bimando', 'Grifería Ducha']",GRICOL,ACTIVE,ACTIVE,01-0935-11SR,01-0935-11SR,MercadoLibre,01-0935-11SR,0.0,0,0.0,,,0.0,0.0
8545554071829,gid://shopify/ProductVariant/46227205325077,1620222,1620222,-2,gid://shopify/InventoryItem/48281427509525,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281427509525,8545554071829,"Ducha Cuadrada 6"" Negro","['Baños', 'Duchas']",UNITEC,ACTIVE,ACTIVE,1620222,1620222,MercadoLibre,1620222,0.0,0,0.0,True,,0.0,0.0
8545551122709,gid://shopify/ProductVariant/47957940764949,157-90,7709999157902,0,gid://shopify/InventoryItem/49935717400853,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935717400853,8545551122709,Ducha Teléfono Eco-Espa,"['Baños', 'Duchas', 'TELÉFONO']",GOTTA,ACTIVE,ACTIVE,157-90,157-90,MercadoLibre,157-90,0.0,0,0.0,,,0.0,0.0
8545547059477,gid://shopify/ProductVariant/46227190022421,PAMO_TRBLU,PAMO_TRBLU,1,gid://shopify/InventoryItem/48281412206869,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281412206869,8545547059477,Torre Ducha Para Baño Con Luz Led Y Bluetooth Gris de Lujo,[],Pamo,ACTIVE,ACTIVE,PAMO_TRBLU,PAMO_TRBLU,MercadoLibre,PAMO_TRBLU,0.0,0,0.0,,,0.0,0.0
8545591918869,gid://shopify/ProductVariant/46227300286741,DCH_01,DCH_01,0,gid://shopify/InventoryItem/48281522471189,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281522471189,8545591918869,Manija Monocontrol Ducha Base Cuadrada Cromada,"['Duchas', 'Grifería Ducha']",PAMO,ACTIVE,ACTIVE,DCH_01,DCH_01,MercadoLibre,DCH_01,0.0,0,0.0,,,0.0,0.0
8545602142485,gid://shopify/ProductVariant/47953205592341,JG-09N,JG-09N,7,gid://shopify/InventoryItem/49930894377237,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930894377237,8545602142485,Monocontrol Ducha Negro Cuadrado Liviano,"['Baños', 'grifería', 'GRIFERÍA DUCHA', 'Grifería para Duchas', 'Monocontrol']",DISPROGRIFOS,ACTIVE,ACTIVE,JG-09N,JG-09N,MercadoLibre,JG-09N,0.0,0,0.0,,,0.0,0.0
8545553383701,gid://shopify/ProductVariant/46227203064085,16165170,7706829705845,4,gid://shopify/InventoryItem/48281425051925,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281425051925,8545553383701,"Regadera Ducha Redonda 10"" Negra","['Baño', 'Baños', 'Duchas', 'Regadera']",UNITEC,DRAFT,DRAFT,16165170,16165170,MercadoLibre,16165170,0.0,0,0.0,,,0.0,0.0
7602814025894,gid://shopify/ProductVariant/47957941158165,138-90,138-90,0,gid://shopify/InventoryItem/49935717794069,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935717794069,7602814025894,Ducha Teléfono Masaje 5 Funciones,"['Baños', 'Duchas', 'KIT']",GOTTA,DRAFT,DRAFT,138-90,138-90,MercadoLibre,138-90,0.0,0,0.0,,,0.0,0.0
8566275113237,gid://shopify/ProductVariant/46310059573525,466980,59573525,47,gid://shopify/InventoryItem/48364454052117,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48364454052117,8566275113237,Regadera Metalica Cuadrada 25cm-Cromo Tubo,"['Baños', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,466980,466980,MercadoLibre,466980,0.0,0,0.0,,,0.0,0.0
8569234227477,gid://shopify/ProductVariant/47695772451093,468432,,0,gid://shopify/InventoryItem/49672243413269,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672243413269,8569234227477,Kit Grifería Ducha Monocontrol+Teleducha,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,ACTIVE,ACTIVE,468432,468432,MercadoLibre,468432,0.0,0,0.0,,,0.0,0.0
8569370935573,gid://shopify/ProductVariant/47695773073685,468438,,0,gid://shopify/InventoryItem/49672243872021,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672243872021,8569370935573,Kit Grifería Ducha Monocontrol Regadera 25X25,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,ACTIVE,ACTIVE,468438,468438,MercadoLibre,468438,0.0,0,0.0,,,0.0,0.0
8569350979861,gid://shopify/ProductVariant/47695772811541,468437,,0,gid://shopify/InventoryItem/49672243839253,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672243839253,8569350979861,"Kit Grifería Ducha 10""+ Mocontrol Cromo de Lujo+ Teleducha","['Baños', 'Kit', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,468437,468437,MercadoLibre,468437,0.0,0,0.0,,,0.0,0.0
8580241555733,gid://shopify/ProductVariant/46353971314965,468990,71314965,0,gid://shopify/InventoryItem/48408594874645,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48408594874645,8580241555733,Tele-ducha  Masaje 5 Funciones,"['Baños', 'Duchas']",PAMO,ACTIVE,ACTIVE,468990,468990,MercadoLibre,468990,0.0,0,0.0,,,0.0,0.0
8566332031253,gid://shopify/ProductVariant/47695772254485,468350,,0,gid://shopify/InventoryItem/49672243380501,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672243380501,8566332031253,Grifería Ducha Monocontrol 100% Metalico+Regadera,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,DRAFT,DRAFT,468350,468350,MercadoLibre,468350,0.0,0,0.0,,,0.0,0.0
8554343465237,gid://shopify/ProductVariant/46265483952405,390349,390349,-6,gid://shopify/InventoryItem/48319792185621,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48319792185621,8554343465237,Ducha Regadera Ultra Plana 20cm de Metal con Tubo,[],Pamo,ACTIVE,ACTIVE,390349,390349,MercadoLibre,390349,0.0,0,0.0,,,0.0,0.0
8853876375829,gid://shopify/ProductVariant/47926277439765,FD-959,FD-959,1,gid://shopify/InventoryItem/49903502622997,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903502622997,8853876375829,Torre Ducha Escualizable ABS Manguera 150 Acero Inoxidable,"['Baños', 'COLUMNAS DE DUCHA', 'Duchas']",BOCCHERINI,ACTIVE,ACTIVE,FD-959,FD-959,MercadoLibre,FD-959,0.0,0,0.0,,,0.0,0.0
8545553318165,gid://shopify/ProductVariant/46227202834709,16165169,7706829190894,1,gid://shopify/InventoryItem/48281425019157,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281425019157,8545553318165,Regadera Redonda 8* Negra,"['Baños', 'Duchas', 'Regadera']",UNITEC,ACTIVE,ACTIVE,16165169,16165169,MercadoLibre,16165169,0.0,0,0.0,,,0.0,0.0
7602887950502,gid://shopify/ProductVariant/45207859331349,724455551,724455551,12,gid://shopify/InventoryItem/47260797108501,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47260797108501,7602887950502,Regadera De Lujo Con Chorro Tipo Lluvia,"['Baños', 'Duchas']",Pamo,ACTIVE,ACTIVE,724455551,724455551,MercadoLibre,724455551,0.0,0,0.0,,,0.0,0.0
8545600864533,gid://shopify/ProductVariant/46227318767893,HS-6107-1N,HS-6107-1N,5,gid://shopify/InventoryItem/48281540952341,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281540952341,8545600864533,Grifería Monocontrol Ducha Cuadrada Negra,"['Baños', 'Grifería Ducha', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,HS-6107-1N,HS-6107-1N,MercadoLibre,HS-6107-1N,0.0,0,0.0,,,0.0,0.0
8572786114837,gid://shopify/ProductVariant/46333469393173,468890,69393173,0,gid://shopify/InventoryItem/48388084039957,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48388084039957,8572786114837,Tele-ducha +Manguera + Soporte Desviador,"['Baños', 'Kits Duchas']",PAMO,ACTIVE,ACTIVE,468890,468890,MercadoLibre,468890,0.0,0,0.0,,,0.0,0.0
8572693152021,gid://shopify/ProductVariant/46333191094549,468885,91094549,0,gid://shopify/InventoryItem/48387805741333,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48387805741333,8572693152021,Kit Regadera 30 cm Tubo+Desviador+Teleducha,"['Baños', 'Kit', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,468885,468885,MercadoLibre,468885,0.0,0,0.0,,,0.0,0.0
8602720207125,gid://shopify/ProductVariant/47957937094933,DUC-03,7592032507204,5,gid://shopify/InventoryItem/49935713730837,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935713730837,8602720207125,Ducha teléfono Cromada de Lujo,"['Baños', 'Duchas', 'TELÉFONO']",FERMETAL,ACTIVE,ACTIVE,DUC-03,DUC-03,MercadoLibre,DUC-03,0.0,0,0.0,,,0.0,0.0
8602722828565,gid://shopify/ProductVariant/47957935915285,DUC-102,7952032041021,1,gid://shopify/InventoryItem/49935712551189,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935712551189,8602722828565,Ducha Teléfono Cromada Premium,"['Baños', 'Duchas', 'TELÉFONO']",FERMETAL,ACTIVE,ACTIVE,DUC-102,DUC-102,MercadoLibre,DUC-102,0.0,0,0.0,,,0.0,0.0
7602815434918,gid://shopify/ProductVariant/43706094092454,DF-5197,7707180672746,0,gid://shopify/InventoryItem/45803202117798,gid://shopify/InventoryLevel/101436129446?inventory_item_id=45803202117798,7602815434918,Ducha Teléfono de Lujo ABS,"['Baños', 'Duchas']",PAMO,DRAFT,DRAFT,DF-5197,DF-5197,MercadoLibre,DF-5197,0.0,0,0.0,,,0.0,0.0
8563166740757,gid://shopify/ProductVariant/46298712539413,466949,12539413,47,gid://shopify/InventoryItem/48353118781717,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48353118781717,8563166740757,Ducha Regadera de Metal Cuadrada 20Cm-Cromo Tubo,"['Baños', 'Duchas']",PAMO,ACTIVE,ACTIVE,466949,466949,MercadoLibre,466949,0.0,0,0.0,,,0.0,0.0
8554387898645,gid://shopify/ProductVariant/46265551454485,390354,390354,0,gid://shopify/InventoryItem/48319859687701,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48319859687701,8554387898645,Kit Regadera Cuadrada 15cm con Tubo Metalica,"['Baños', 'Kits Duchas']",Pamo,ACTIVE,ACTIVE,390354,390354,MercadoLibre,390354,0.0,0,0.0,,,0.0,0.0
8017312088341,gid://shopify/ProductVariant/47926273573141,5034K,7707180671251,0,gid://shopify/InventoryItem/49903498756373,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903498756373,8017312088341,Regadera en ABS con Acabado Brillante,"['Baños', 'Duchas', 'Regadera']",BOCCHERINI,ACTIVE,ACTIVE,5034K,5034K,MercadoLibre,5034K,0.0,0,0.0,,,0.0,0.0
8563232669973,gid://shopify/ProductVariant/46298880737557,466961,80737557,-6,gid://shopify/InventoryItem/48353287307541,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48353287307541,8563232669973,Kit de Regadera de 20 Cm con Tubo,"['Baños', 'Kit', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,466961,466961,MercadoLibre,466961,0.0,0,0.0,,,0.0,0.0
8545631502613,gid://shopify/ProductVariant/47926252306709,YW104,YW104,0,gid://shopify/InventoryItem/49903477391637,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903477391637,8545631502613,GRC GRIFERIA MZC ACERO INOX 34*21 CM CROMADO,"['COCINA', 'GRIFERÍA COCINA', 'MONOCONTROL']",BOCCHERINI,ACTIVE,ACTIVE,YW104,YW104,MercadoLibre,YW104,0.0,0,0.0,,,0.0,0.0
8545633698069,gid://shopify/ProductVariant/48022513156373,YW431-07,7707766455626,3,gid://shopify/InventoryItem/50001053810965,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50001053810965,8545633698069,Grifería Lavaplatos Extraible Negra Monomando,"['COCINA', 'GRIFERÍA COCINA', 'MONOCONTROL']",BOCCHERINI,ACTIVE,ACTIVE,YW431-07,YW431-07,MercadoLibre,YW431-07,0.0,0,0.0,,,0.0,0.0
8858217808149,gid://shopify/ProductVariant/47957936439573,FIL-C101,FIL-C101,1,gid://shopify/InventoryItem/49935713075477,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935713075477,8858217808149,Grifería De Lavaplatos Con Filtro Pared Plástico Cromado,"['Bimando', 'Cocina', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'SENCILLA']",FERMETAL,ACTIVE,ACTIVE,FIL-C101,FIL-C101,MercadoLibre,FIL-C101,0.0,0,0.0,,,0.0,0.0
8545543717141,gid://shopify/ProductVariant/46227183206677,01-0801-11,01-0801-11,4,gid://shopify/InventoryItem/48281405391125,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281405391125,8545543717141,"Grifería Lavaplatos Calima Manija Cruceta 8""","['Bimando', 'Cocina', 'Grifería Cocinas']",PAMO,ACTIVE,ACTIVE,01-0801-11,01-0801-11,MercadoLibre,01-0801-11,0.0,0,0.0,,,0.0,0.0
8545545355541,gid://shopify/ProductVariant/46227185631509,01-1528-11,01-1528-11,0,gid://shopify/InventoryItem/48281407815957,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281407815957,8545545355541,"Grifería Mezclador Lavaplatos  8"" Piana","['Cocina', 'Grifería Cocinas', 'mezclador']",PAMO,ACTIVE,ACTIVE,01-1528-11,01-1528-11,MercadoLibre,01-1528-11,0.0,0,0.0,,,0.0,0.0
8545574682901,gid://shopify/ProductVariant/46227251069205,415060001,7706157664456,-1,gid://shopify/InventoryItem/48281473253653,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281473253653,8545574682901,Grifería Lavaplatos 8 pulgadas De Lujo,"['Cocina', 'Grifería Cocinas']",PAMO,ACTIVE,ACTIVE,415060001,415060001,MercadoLibre,415060001,0.0,0,0.0,,,0.0,0.0
8120325177621,gid://shopify/ProductVariant/47926256107797,FA12164,7707180677314,0,gid://shopify/InventoryItem/49903481291029,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903481291029,8120325177621,Grifería Blanca Para Lavaplatos Cuello Cisne,"['Cocina', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'SENCILLA']",BOCCHERINI,ACTIVE,ACTIVE,FA12164,FA12164,MercadoLibre,FA12164,0.0,0,0.0,,,0.0,0.0
8545543946517,gid://shopify/ProductVariant/46227183436053,01-0832-11,01-0832-11,0,gid://shopify/InventoryItem/48281405620501,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281405620501,8545543946517,"Grifería Lavaplatos Mezclador Pared 8"" Calima","['Cocina', 'Grifería Cocinas', 'mezclador']",PAMO,ACTIVE,ACTIVE,01-0832-11,01-0832-11,MercadoLibre,01-0832-11,0.0,0,0.0,,,0.0,0.0
8960049185045,gid://shopify/ProductVariant/47957940470037,101712,10171248369223,6,gid://shopify/InventoryItem/49935717105941,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935717105941,8960049185045,Llave Lavadero Metal Cromada Plus,"['COCINA', 'grifería', 'GRIFERÍA COCINA', 'SENCILLA']",GERFOR,ACTIVE,ACTIVE,101712,101712,MercadoLibre,101712,0.0,0,0.0,,,0.0,0.0
8951830839573,gid://shopify/ProductVariant/47957940273429,103381,7707015376498,2,gid://shopify/InventoryItem/49935716909333,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935716909333,8951830839573,"Llave Lavaplatos Slim Blanca 8""","['BIMANDO', 'COCINA', 'GRIFERÍA COCINA', 'Grifería Cocinas']",GERFOR,ACTIVE,ACTIVE,103381,103381,MercadoLibre,103381,0.0,0,0.0,,,0.0,0.0
8959954288917,gid://shopify/ProductVariant/47957935325461,INOX-34,INOX-34,1,gid://shopify/InventoryItem/49935711961365,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935711961365,8959954288917,Mezclador Lavaplatos Extraíble Acero Inoxidable,"['COCINA', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'MONOCONTROL']",FERMETAL,ACTIVE,ACTIVE,INOX-34,INOX-34,MercadoLibre,INOX-34,0.0,0,0.0,,,0.0,0.0
8951829332245,gid://shopify/ProductVariant/47957940175125,103380,103380,1,gid://shopify/InventoryItem/49935716811029,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935716811029,8951829332245,Llave Lavaplatos Slim Blanca,"['COCINA', 'grifería', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'SENCILLA']",GERFOR,ACTIVE,ACTIVE,103380,103380,MercadoLibre,103380,0.0,0,0.0,,,0.0,0.0
8120281399573,gid://shopify/ProductVariant/47776640205077,KM056,KM056,143,gid://shopify/InventoryItem/49753192399125,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49753192399125,8120281399573,Grifería Para Cocina Cuello Flexible Monocontrol Negra,"['Cocina', 'Grifería Cocinas', 'MONOCONTROL']",Pamo_import,ACTIVE,ACTIVE,KM056,KM056,MercadoLibre,KM056,0.0,0,0.0,,,0.0,0.0
8545608237333,gid://shopify/ProductVariant/46227348521237,KTL1308,KTL1308,0,gid://shopify/InventoryItem/48281570705685,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281570705685,8545608237333,Grifería Monocontrol Nantes 40*23cm Cromada,"['Grifería Cocinas', 'MONOCONTROL']",PAMO,ACTIVE,ACTIVE,KTL1308,KTL1308,MercadoLibre,KTL1308,0.0,0,0.0,,,0.0,0.0
8545615970581,gid://shopify/ProductVariant/46227371524373,PAC9512MCCG,PAC9512MCCG,0,gid://shopify/InventoryItem/48281593708821,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281593708821,8545615970581,Grifería Lavaplatos Mezcladora Pared  Palanca,"['Cocina', 'Grifería Cocinas']",PAMO,ACTIVE,ACTIVE,PAC9512MCCG,PAC9512MCCG,MercadoLibre,PAC9512MCCG,0.0,0,0.0,,,0.0,0.0
8545552892181,gid://shopify/ProductVariant/46227201294613,16163854,16163854,1,gid://shopify/InventoryItem/48281423479061,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281423479061,8545552892181,Grifería Monocontrol  En Cascada Negro,"['Grifería Lavamanos', 'Monocontrol']",UNITEC,DRAFT,DRAFT,16163854,16163854,MercadoLibre,16163854,0.0,0,0.0,,,0.0,0.0
8641867186453,gid://shopify/ProductVariant/46477583253781,GRI-853,GRI-853,1,gid://shopify/InventoryItem/48532343292181,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48532343292181,8641867186453,Grifería sencilla Lavaplatos  Tampa,['Grifería Cocinas'],Pamo,ACTIVE,ACTIVE,GRI-853,GRI-853,MercadoLibre,GRI-853,0.0,0,0.0,,,0.0,0.0
8604099313941,gid://shopify/ProductVariant/47957938897173,101410,101410,0,gid://shopify/InventoryItem/49935715533077,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935715533077,8604099313941,Mezclador Slim Lavaplatos ABS Cromado,"['Cocina', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'mezclador', 'MONOCONTROL']",GERFOR,DRAFT,DRAFT,101410,101410,MercadoLibre,101410,0.0,0,0.0,,,0.0,0.0
